text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,original_text,language,text_compound,candidate,Compound Norm
rt gavinnewsom will write healthcare bill covers new senategop spines,False,0,,2017-07-26T00:31:42Z,False,,890006679449812992,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",iansz,448,True,False,,,RT @GavinNewsom: Who will write the healthcare bill that covers new @SenateGOP spines?,en,0.0,Gavin,0.12451247413754088
rt gavinnewsom will write healthcare bill covers new senategop spines,False,0,,2017-07-26T00:31:30Z,False,,890006628786896896,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HondaMashborn,448,True,False,,,RT @GavinNewsom: Who will write the healthcare bill that covers new @SenateGOP spines?,en,0.0,Gavin,0.12451247413754088
jamesfourm barrecakathleen msmariat lululemew genereaux flippnseats debi jonigeographer ,False,9,JamesFourM,2017-07-26T00:30:47Z,True,8.897219485147791e+17,890006448855502848,8.171669727649628e+17,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",andrebretonic,12,False,False,,,@JamesFourM @BarrecaKathleen @MsMariaT @lulu_lemew @genereaux64 @14_flippn_seats @Debi129 @jonigeographer‚?¶ https://t.co/3V4h7Q0JT1,nl,0.0,Gavin,0.12451247413754088
rt gavinnewsom will write healthcare bill covers new senategop spines,False,0,,2017-07-26T00:28:35Z,False,,890005894116888577,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",norisgirl,448,True,False,,,RT @GavinNewsom: Who will write the healthcare bill that covers new @SenateGOP spines?,en,0.0,Gavin,0.12451247413754088
hey gavinnewsom call winning barrybahrami nra delibsarcastic,False,1,,2017-07-26T00:27:33Z,False,,890005635110125568,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Delib_Sarcastic,0,False,False,,,"Hey @GavinNewsom ! This is what you call winning!

https://t.co/XFCGXvK6qi

@BarryBahrami @NRA @Delib_Sarcastic",en,0.5267,Gavin,1.271300471348295
rt gavinnewsom will write healthcare bill covers new senategop spines,False,0,,2017-07-26T00:27:27Z,False,,890005610556608512,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",myst_aura,448,True,False,,,RT @GavinNewsom: Who will write the healthcare bill that covers new @SenateGOP spines?,en,0.0,Gavin,0.12451247413754088
rt gavinnewsom will write healthcare bill covers new senategop spines,False,0,,2017-07-26T00:27:14Z,False,,890005554029973504,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",fly_befree,448,True,False,,,RT @GavinNewsom: Who will write the healthcare bill that covers new @SenateGOP spines?,en,0.0,Gavin,0.12451247413754088
rt jamesfourm msmariat lululemew genereaux flippnseats debi jonigeographer darkwisdom jerrybrowngov gavinnewsom kam,False,0,,2017-07-26T00:27:12Z,False,,890005548011225089,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BarrecaKathleen,5,True,False,,,RT @JamesFourM: @MsMariaT @lulu_lemew @genereaux64 @14_flippn_seats @Debi129 @jonigeographer @dark_wisdom_ @JerryBrownGov @GavinNewsom @Kam‚?¶,no,0.0,Gavin,0.12451247413754088
gavinnewsom senategop come zero mention dems  million forced buy ins pay tax penalty gue ,False,0,GavinNewsom,2017-07-26T00:25:40Z,True,8.8994391687458e+17,890005161967468545,11347122.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GreySquirrel42,0,False,False,,,"@GavinNewsom @SenateGOP How come zero mention by dems of the 20 million FORCED TO BUY INS OR PAY A TAX PENALTY, gue‚?¶ https://t.co/TPCZ2SjgeS",en,-0.7506,Gavin,-1.5097747305451856
sakotheamerican jerrybrowngov gavinnewsom amen agree,False,2,sakotheAmerican,2017-07-26T00:24:16Z,False,8.900046289972511e+17,890004809490640896,102469079.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Arborsierra77,0,False,False,,,@sakotheAmerican @JerryBrownGov @GavinNewsom Amen I agree!,en,0.3612,Gavin,0.9109560370624021
rt sakotheamerican california needs find way remove liberal crooks like jerrybrowngov amp gavinnewsom every month another t,False,0,,2017-07-26T00:24:10Z,False,,890004783892803585,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Arborsierra77,3,True,False,,,RT @sakotheAmerican: California needs to find a way to remove liberal crooks like @JerryBrownGov &amp; @GavinNewsom. Every month it's another t‚?¶,en,0.3612,Gavin,0.9109560370624021
california needs find way remove liberal crooks like jerrybrowngov amp gavinnewsom every month anothe ,False,4,,2017-07-26T00:23:33Z,True,,890004628997251072,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",sakotheAmerican,3,False,False,,,California needs to find a way to remove liberal crooks like @JerryBrownGov &amp; @GavinNewsom. Every month it's anothe‚?¶ https://t.co/jXTailnfya,en,0.3612,Gavin,0.9109560370624021
rt gavinnewsom will write healthcare bill covers new senategop spines,False,0,,2017-07-26T00:16:43Z,False,,890002909055787013,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JazcCali,448,True,False,,,RT @GavinNewsom: Who will write the healthcare bill that covers new @SenateGOP spines?,en,0.0,Gavin,0.12451247413754088
gavinnewsom senategop know requires spine admitting constituents drug alcohol problem,False,1,GavinNewsom,2017-07-26T00:15:37Z,False,8.8994391687458e+17,890002631338319872,11347122.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Delib_Sarcastic,0,False,False,,,@GavinNewsom @SenateGOP You know what requires a spine? Admitting to your constituents that you have a drug and alcohol problem.,en,-0.4019,Gavin,-0.7505475146207694
gavinnewsom senategop speaking spinesjust average democrat trying get away crime ,False,0,GavinNewsom,2017-07-26T00:14:54Z,False,8.8994391687458e+17,890002449422888960,11347122.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Delib_Sarcastic,0,False,False,,,"@GavinNewsom @SenateGOP Speaking of spines...just your average Democrat trying to get away with the crime.

https://t.co/jOTO7vXSph",en,-0.5423,Gavin,-1.0562415241297687
rt jonigeographer msmariat genereaux flippnseats debi jamesfourm lululemew darkwisdom jerrybrowngov gavinnewsom kam,False,0,,2017-07-26T00:13:21Z,False,,890002060615196672,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Debi129,1,True,False,,,RT @jonigeographer: @MsMariaT @genereaux64 @14_flippn_seats @Debi129 @JamesFourM @lulu_lemew @dark_wisdom_ @JerryBrownGov @GavinNewsom @Kam‚?¶,no,0.0,Gavin,0.12451247413754088
rt flippnseats jonigeographer msmariat genereaux debi jamesfourm lululemew darkwisdom jerrybrowngov gavinnewsom kam,False,0,,2017-07-26T00:12:57Z,False,,890001958739689472,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Debi129,2,True,False,,,RT @14_flippn_seats: @jonigeographer @MsMariaT @genereaux64 @Debi129 @JamesFourM @lulu_lemew @dark_wisdom_ @JerryBrownGov @GavinNewsom @Kam‚?¶,no,0.0,Gavin,0.12451247413754088
rt gavinnewsom conservatives lol now want gut congressional budget office like math party fiscal r,False,0,,2017-07-26T00:09:38Z,False,,890001126984212481,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",bennett_valerie,438,True,False,,,"RT @GavinNewsom: So ""conservatives"" (LOL) now want to gut the Congressional Budget Office because they don't like math.  Party of ""fiscal r‚?¶",en,0.8074,Gavin,1.8824707595902899
grooms gavinnewsom realdonaldtrump well fault understand english,False,0,Grooms6,2017-07-26T00:08:47Z,False,8.702852189467116e+17,890000913170964480,497554713.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ingramdr,0,False,False,,,"@Grooms6 @GavinNewsom @realDonaldTrump Well, it's not my fault you cannot understand english.",no,-0.1531,Gavin,-0.20883334392391056
gavinnewsom senategop corrupt fk wife banger gavin newsom jokes spine gavin failed bl ,False,0,GavinNewsom,2017-07-26T00:06:36Z,True,8.8994391687458e+17,890000363985682432,11347122.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AngryPete11,0,False,False,,,@GavinNewsom @SenateGOP Corrupt Fk and wife banger Gavin Newsom jokes about not having a spine. Gavin has failed bl‚?¶ https://t.co/bbu9z4e3Sk,no,0.296,Gavin,0.7689955711080805
ariuszme anthonyskarning smileyt ellahbie joesmithsdk stphil renegadeinfp bayonnebernie spacecheef ,False,0,Ariuszme,2017-07-26T00:04:23Z,True,8.89959367654613e+17,889999802976526337,16635063.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jmbler,0,False,False,,,@Ariuszme @AnthonySkarning @smileyt22 @Ellahbie @JoeSmithSDK @stphil @RenegadeINFP @bayonnebernie @SpaceCheef‚?¶ https://t.co/cuDE93edjf,en,0.0,Gavin,0.12451247413754088
rt gavinnewsom will write healthcare bill covers new senategop spines,False,0,,2017-07-26T00:04:14Z,False,,889999768377847808,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1termprez,448,True,False,,,RT @GavinNewsom: Who will write the healthcare bill that covers new @SenateGOP spines?,en,0.0,Gavin,0.12451247413754088
rt gavinnewsom will write healthcare bill covers new senategop spines,False,0,,2017-07-26T00:01:31Z,False,,889999084815212545,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MrOCinCA,448,True,False,,,RT @GavinNewsom: Who will write the healthcare bill that covers new @SenateGOP spines?,en,0.0,Gavin,0.12451247413754088
flippnseats jonigeographer genereaux debi jamesfourm lululemew darkwisdom jerrybrowngov ,False,3,14_flippn_seats,2017-07-26T00:00:23Z,True,8.89997548999426e+17,889998798646161408,8.620428175221596e+17,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",MsMariaT,0,False,False,,,@14_flippn_seats @jonigeographer @genereaux64 @Debi129 @JamesFourM @lulu_lemew @dark_wisdom_ @JerryBrownGov‚?¶ https://t.co/irNZ839uW3,da,0.0,Gavin,0.12451247413754088
rt gavinnewsom will write healthcare bill covers new senategop spines,False,0,,2017-07-25T23:59:46Z,False,,889998642911731712,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OriginalReRe,448,True,False,,,RT @GavinNewsom: Who will write the healthcare bill that covers new @SenateGOP spines?,en,0.0,Gavin,0.12451247413754088
jonigeographer genereaux flippnseats debi jamesfourm lululemew darkwisdom jerrybrowngov ,False,4,jonigeographer,2017-07-25T23:59:15Z,True,8.899963392824975e+17,889998513722892292,2153685344.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MsMariaT,0,False,False,,,@jonigeographer @genereaux64 @14_flippn_seats @Debi129 @JamesFourM @lulu_lemew @dark_wisdom_ @JerryBrownGov‚?¶ https://t.co/FFxoPpkIX3,no,0.0,Gavin,0.12451247413754088
arborsierra gavinnewsom senategop exactly,False,1,Arborsierra77,2017-07-25T23:56:59Z,False,8.899973564977398e+17,889997942018326528,430084739.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",libertad805,0,False,False,,,@Arborsierra77 @GavinNewsom @SenateGOP Exactly!!!,en,0.0,Gavin,0.12451247413754088
rt arborsierra gavinnewsom senategop gavin newsom corrupt party single handily ruining state ca growing huge,False,0,,2017-07-25T23:56:50Z,False,,889997903795814400,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",libertad805,1,True,False,,,RT @Arborsierra77: @GavinNewsom @SenateGOP Gavin Newsom and his corrupt party are single handily ruining the state of CA and growing a huge‚?¶,en,0.5719,Gavin,1.3697147821019044
jonigeographer msmariat genereaux debi jamesfourm lululemew darkwisdom jerrybrowngov gavinnewsom ,False,4,jonigeographer,2017-07-25T23:55:25Z,True,8.899963392824975e+17,889997548999426052,2153685344.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",14_flippn_seats,2,False,False,,,@jonigeographer @MsMariaT @genereaux64 @Debi129 @JamesFourM @lulu_lemew @dark_wisdom_ @JerryBrownGov @GavinNewsom‚?¶ https://t.co/3nP9HWnAgf,no,0.0,Gavin,0.12451247413754088
gavinnewsom senategop gavin newsom corrupt party single handily ruining state ca growing huge poverty class,False,2,GavinNewsom,2017-07-25T23:54:39Z,False,8.8994391687458e+17,889997356497739776,11347122.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Arborsierra77,1,False,False,,,@GavinNewsom @SenateGOP Gavin Newsom and his corrupt party are single handily ruining the state of CA and growing a huge poverty class!,en,0.1027,Gavin,0.3481219810931977
rt sakotheamerican gavinnewsom senategop hey gavinnewsom lost todayget use next  years trumpforce defundi,False,0,,2017-07-25T23:53:39Z,False,,889997102259896320,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Arborsierra77,2,True,False,,,RT @sakotheAmerican: @GavinNewsom @SenateGOP Hey @GavinNewsom you lost again today.Get use to it for the next 7.5 years #TrumpForce defundi‚?¶,en,-0.3182,Gavin,-0.5683068551057892
rt gavinnewsom conservatives lol now want gut congressional budget office like math party fiscal r,False,0,,2017-07-25T23:52:46Z,False,,889996881710821376,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BaumanKym,438,True,False,,,"RT @GavinNewsom: So ""conservatives"" (LOL) now want to gut the Congressional Budget Office because they don't like math.  Party of ""fiscal r‚?¶",en,0.8074,Gavin,1.8824707595902899
rt gavinnewsom conservatives lol now want gut congressional budget office like math party fiscal r,False,0,,2017-07-25T23:51:43Z,False,,889996618665050112,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",BresLily,438,True,False,,,"RT @GavinNewsom: So ""conservatives"" (LOL) now want to gut the Congressional Budget Office because they don't like math.  Party of ""fiscal r‚?¶",en,0.8074,Gavin,1.8824707595902899
rt gavinnewsom will write healthcare bill covers new senategop spines,False,0,,2017-07-25T23:51:07Z,False,,889996465300549632,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",805Lindsay,448,True,False,,,RT @GavinNewsom: Who will write the healthcare bill that covers new @SenateGOP spines?,en,0.0,Gavin,0.12451247413754088
msmariat genereaux flippnseats debi jamesfourm lululemew darkwisdom jerrybrowngov gavinnewsom ,False,3,MsMariaT,2017-07-25T23:50:37Z,True,8.89994708914643e+17,889996339282497537,402091536.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jonigeographer,1,False,False,,,@MsMariaT @genereaux64 @14_flippn_seats @Debi129 @JamesFourM @lulu_lemew @dark_wisdom_ @JerryBrownGov @GavinNewsom‚?¶ https://t.co/psbOtlOFLX,no,0.0,Gavin,0.12451247413754088
gavinnewsom senategop ones pathetic politicans california write,False,0,GavinNewsom,2017-07-25T23:49:51Z,False,8.8994391687458e+17,889996147833454592,11347122.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ingramdr,0,False,False,,,@GavinNewsom @SenateGOP The same ones that the pathetic politicans of California write.,en,-0.5719,Gavin,-1.1206898338268225
rt gavinnewsom conservatives lol now want gut congressional budget office like math party fiscal r,False,0,,2017-07-25T23:49:46Z,False,,889996127344263169,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Offleash2015,438,True,False,,,"RT @GavinNewsom: So ""conservatives"" (LOL) now want to gut the Congressional Budget Office because they don't like math.  Party of ""fiscal r‚?¶",en,0.8074,Gavin,1.8824707595902899
rt gavinnewsom conservatives lol now want gut congressional budget office like math party fiscal r,False,0,,2017-07-25T23:46:53Z,False,,889995400182079488,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EdPsychK12,438,True,False,,,"RT @GavinNewsom: So ""conservatives"" (LOL) now want to gut the Congressional Budget Office because they don't like math.  Party of ""fiscal r‚?¶",en,0.8074,Gavin,1.8824707595902899
genereaux flippnseats debi jonigeographer jamesfourm lululemew darkwisdom jerrybrowngov ,False,2,genereaux64,2017-07-25T23:44:08Z,True,8.898709024934953e+17,889994708914642945,1963063788.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",MsMariaT,0,False,False,,,@genereaux64 @14_flippn_seats @Debi129 @jonigeographer @JamesFourM @lulu_lemew @dark_wisdom_ @JerryBrownGov‚?¶ https://t.co/XfgLvU57KH,no,0.0,Gavin,0.12451247413754088
gavinnewsom peytonkoran senategop mcsweeneys job ,False,1,GavinNewsom,2017-07-25T23:43:48Z,False,8.8994391687458e+17,889994624118411265,11347122.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Chris_Allgood,0,False,False,,,@GavinNewsom @PeytonKoran @SenateGOP @mcsweeneys is on the job https://t.co/qGU805fQJ6,af,0.0,Gavin,0.12451247413754088
rt genereaux msmariat flippnseats debi jonigeographer jamesfourm lululemew darkwisdom jerrybrowngov gavinnewsom kam,False,0,,2017-07-25T23:43:10Z,False,,889994466852970496,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",MsMariaT,3,True,False,,,RT @genereaux64: @MsMariaT @14_flippn_seats @Debi129 @jonigeographer @JamesFourM @lulu_lemew @dark_wisdom_ @JerryBrownGov @GavinNewsom @Kam‚?¶,no,0.0,Gavin,0.12451247413754088
gavinnewsom senategop many new taxes going pass buy way ca governors office dolt,False,1,GavinNewsom,2017-07-25T23:42:41Z,False,8.8994391687458e+17,889994341912952832,11347122.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BKndRwnd,0,False,False,,,@GavinNewsom @SenateGOP So how many more new taxes are you going pass before you buy your way into the CA governors office?  Dolt.,en,0.0,Gavin,0.12451247413754088
rt gavinnewsom will write healthcare bill covers new senategop spines,False,0,,2017-07-25T23:39:10Z,False,,889993459397939200,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",crustyhooligan,448,True,False,,,RT @GavinNewsom: Who will write the healthcare bill that covers new @SenateGOP spines?,en,0.0,Gavin,0.12451247413754088
rt gavinnewsom will write healthcare bill covers new senategop spines,False,0,,2017-07-25T23:38:31Z,False,,889993296008798208,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ComicBookSlayer,448,True,False,,,RT @GavinNewsom: Who will write the healthcare bill that covers new @SenateGOP spines?,en,0.0,Gavin,0.12451247413754088
rt gavinnewsom conservatives lol now want gut congressional budget office like math party fiscal r,False,0,,2017-07-25T23:37:59Z,False,,889993162403524610,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tricia_Braun,438,True,False,,,"RT @GavinNewsom: So ""conservatives"" (LOL) now want to gut the Congressional Budget Office because they don't like math.  Party of ""fiscal r‚?¶",en,0.8074,Gavin,1.8824707595902899
rt gavinnewsom will write healthcare bill covers new senategop spines,False,0,,2017-07-25T23:37:56Z,False,,889993147073216512,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",releasethedogs,448,True,False,,,RT @GavinNewsom: Who will write the healthcare bill that covers new @SenateGOP spines?,en,0.0,Gavin,0.12451247413754088
rt gavinnewsom conservatives lol now want gut congressional budget office like math party fiscal r,False,0,,2017-07-25T23:36:32Z,False,,889992795288592384,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JenSiebelNewsom,438,True,False,,,"RT @GavinNewsom: So ""conservatives"" (LOL) now want to gut the Congressional Budget Office because they don't like math.  Party of ""fiscal r‚?¶",en,0.8074,Gavin,1.8824707595902899
rt gavinnewsom will write healthcare bill covers new senategop spines,False,0,,2017-07-25T23:32:46Z,False,,889991847724158976,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RacerxJax,448,True,False,,,RT @GavinNewsom: Who will write the healthcare bill that covers new @SenateGOP spines?,en,0.0,Gavin,0.12451247413754088
rt gavinnewsom will write healthcare bill covers new senategop spines,False,0,,2017-07-25T23:30:27Z,False,,889991266834018304,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MykeMitch,448,True,False,,,RT @GavinNewsom: Who will write the healthcare bill that covers new @SenateGOP spines?,en,0.0,Gavin,0.12451247413754088
rt gavinnewsom will write healthcare bill covers new senategop spines,False,0,,2017-07-25T23:27:41Z,False,,889990568251731968,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PeytonKoran,448,True,False,,,RT @GavinNewsom: Who will write the healthcare bill that covers new @SenateGOP spines?,en,0.0,Gavin,0.12451247413754088
rt gavinnewsom will write healthcare bill covers new senategop spines,False,0,,2017-07-25T23:26:03Z,False,,889990157507584000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",leopalacios10,448,True,False,,,RT @GavinNewsom: Who will write the healthcare bill that covers new @SenateGOP spines?,en,0.0,Gavin,0.12451247413754088
rt gavinnewsom will write healthcare bill covers new senategop spines,False,0,,2017-07-25T23:23:50Z,False,,889989602068451328,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",TAKERU20070314,448,True,False,,,RT @GavinNewsom: Who will write the healthcare bill that covers new @SenateGOP spines?,en,0.0,Gavin,0.12451247413754088
lidia gavinnewsom msevans senategop ryan picture ,False,3,lidia09,2017-07-25T23:23:03Z,False,8.899591535774147e+17,889989401912147970,22416760.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",sricha6516,0,False,False,,,@lidia09 @GavinNewsom @msevans034 @SenateGOP Ryan picture should have been a Ì†ΩÌ∞?,en,0.0,Gavin,0.12451247413754088
rt gavinnewsom will write healthcare bill covers new senategop spines,False,0,,2017-07-25T23:22:54Z,False,,889989364595400704,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",beazus53,448,True,False,,,RT @GavinNewsom: Who will write the healthcare bill that covers new @SenateGOP spines?,en,0.0,Gavin,0.12451247413754088
rt msmariat genereaux flippnseats debi jonigeographer jamesfourm lululemew darkwisdom jerrybrowngov gavinnewsom kam,False,0,,2017-07-25T23:19:08Z,False,,889988415810265089,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",14_flippn_seats,2,True,False,,,RT @MsMariaT: @genereaux64 @14_flippn_seats @Debi129 @jonigeographer @JamesFourM @lulu_lemew @dark_wisdom_ @JerryBrownGov @GavinNewsom @Kam‚?¶,no,0.0,Gavin,0.12451247413754088
rt gavinnewsom conservatives lol now want gut congressional budget office like math party fiscal r,False,0,,2017-07-25T23:19:00Z,False,,889988384369688577,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",kathrynhadley3,438,True,False,,,"RT @GavinNewsom: So ""conservatives"" (LOL) now want to gut the Congressional Budget Office because they don't like math.  Party of ""fiscal r‚?¶",en,0.8074,Gavin,1.8824707595902899
rt gavinnewsom will write healthcare bill covers new senategop spines,False,0,,2017-07-25T23:15:54Z,False,,889987604841496576,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mozamm,448,True,False,,,RT @GavinNewsom: Who will write the healthcare bill that covers new @SenateGOP spines?,en,0.0,Gavin,0.12451247413754088
rt gavinnewsom will write healthcare bill covers new senategop spines,False,0,,2017-07-25T23:11:31Z,False,,889986498862481411,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",stacywhite33,448,True,False,,,RT @GavinNewsom: Who will write the healthcare bill that covers new @SenateGOP spines?,en,0.0,Gavin,0.12451247413754088
rt gavinnewsom will write healthcare bill covers new senategop spines,False,0,,2017-07-25T23:06:45Z,False,,889985301602484224,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BentleysQuest,448,True,False,,,RT @GavinNewsom: Who will write the healthcare bill that covers new @SenateGOP spines?,en,0.0,Gavin,0.12451247413754088
gavinnewsom senategop pre existing condition support kind coverage,False,0,GavinNewsom,2017-07-25T23:03:37Z,False,8.8994391687458e+17,889984512284794881,11347122.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lindayeecbs5,0,False,False,,,@GavinNewsom @SenateGOP It's a pre existing condition. They won't support that kind of coverage,en,0.7269,Gavin,1.7071974849074234
rt gavinnewsom will write healthcare bill covers new senategop spines,False,0,,2017-07-25T22:58:30Z,False,,889983226650869760,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tnams06,448,True,False,,,RT @GavinNewsom: Who will write the healthcare bill that covers new @SenateGOP spines?,en,0.0,Gavin,0.12451247413754088
rt gavinnewsom will write healthcare bill covers new senategop spines,False,0,,2017-07-25T22:54:51Z,False,,889982306307391488,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tylersuxs,448,True,False,,,RT @GavinNewsom: Who will write the healthcare bill that covers new @SenateGOP spines?,en,0.0,Gavin,0.12451247413754088
rt gavinnewsom will write healthcare bill covers new senategop spines,False,0,,2017-07-25T22:54:38Z,False,,889982252607619072,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dfj72,448,True,False,,,RT @GavinNewsom: Who will write the healthcare bill that covers new @SenateGOP spines?,en,0.0,Gavin,0.12451247413754088
rt gavinnewsom will write healthcare bill covers new senategop spines,False,0,,2017-07-25T22:52:53Z,False,,889981810301685761,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IanTanis,448,True,False,,,RT @GavinNewsom: Who will write the healthcare bill that covers new @SenateGOP spines?,en,0.0,Gavin,0.12451247413754088
latimesemily herbjwesson lt gov gavinnewsom also discussed gov run creating state bank excited ,False,0,LATimesemily,2017-07-25T22:49:42Z,True,8.899430152881684e+17,889981009210384385,25458792.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",housingforla,0,False,False,,,@LATimesemily @HerbJWesson Lt. Gov. @GavinNewsom has also discussed in his Gov run creating a State bank. Excited a‚?¶ https://t.co/OyD4rdD7qs,en,0.5574,Gavin,1.3381438195813882
gavinnewsom official attorney general jeff sessions takes sanctuary cities get ready ice gavin,False,1,GavinNewsom,2017-07-25T22:48:56Z,False,,889980818277388288,11347122.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",sakotheAmerican,0,False,False,,,@GavinNewsom It‚??s Official: Attorney General Jeff Sessions Takes On Sanctuary Cities...https://t.co/dFNtFV2xHg   Get ready for @ICE Gavin!,en,0.3612,Gavin,0.9109560370624021
rt gavinnewsom will write healthcare bill covers new senategop spines,False,0,,2017-07-25T22:43:38Z,False,,889979485042298884,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Idyguy1,448,True,False,,,RT @GavinNewsom: Who will write the healthcare bill that covers new @SenateGOP spines?,en,0.0,Gavin,0.12451247413754088
gavinnewsom senategop ,False,0,GavinNewsom,2017-07-25T22:43:03Z,False,8.8994391687458e+17,889979338048786432,11347122.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",feddy60,0,False,False,,,@GavinNewsom @SenateGOP  https://t.co/mUAzM9OAUb,no,0.0,Gavin,0.12451247413754088
