text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,original_text
rt mscollegeopp report ensuring greater equity highered johnchiangca antonioca gavinnewsom,FALSE,0,,2017-07-28T05:45:23Z,FALSE,,890810396679917568,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ebensimon,1,TRUE,FALSE,,,RT @MSCollegeOpp: Our report on ensuring greater equity in #highered https://t.co/mfJrlnN3Pj @JohnChiangCA @antonio4ca @GavinNewsom
 report ensuring greater equity highered johnchiangca antonioca gavinnewsom,FALSE,3,,2017-07-28T03:49:10Z,FALSE,,890781150330761216,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MSCollegeOpp,1,FALSE,FALSE,,,Our report on ensuring greater equity in #highered https://t.co/mfJrlnN3Pj @JohnChiangCA @antonio4ca @GavinNewsom
  leading dem candidates gavinnewsom johnchiangca antonioca support inclusive highered admissions ,FALSE,0,,2017-07-28T03:47:46Z,FALSE,,890780795287216129,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MSCollegeOpp,0,FALSE,FALSE,,,All 3 leading dem candidates @GavinNewsom @JohnChiangCA @antonio4ca support more inclusive #highered admissions https://t.co/s8vrtq8z7U
rt johnchiangca people holding back getting care scared take different road california joinjohn thi,FALSE,0,,2017-07-28T03:07:07Z,FALSE,,890770566457696256,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Chadhood10,7,TRUE,FALSE,,,RT @JohnChiangCA: People are holding back from getting care because they are scared. Take a different road for California. #JoinJohn on thi…
rt johnchiangca controller john identified  b waste fraud abuse taxpayer dollars tbt ,FALSE,0,,2017-07-28T01:29:52Z,FALSE,,890746092463177728,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",astrocassie,4,TRUE,FALSE,,,"RT @JohnChiangCA: As Controller John identified over $9.5 B of waste, fraud, and abuse of taxpayer dollars. #TBT https://t.co/VsIHhhW6cl"
rt plsimpeach maliavella johnchiangca agbecerra robbonta nancyskinnerca jhoddie jovankabeckles dankalb kaplanoakland abel,FALSE,0,,2017-07-28T00:43:48Z,FALSE,,890734498278645760,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JovankaBeckles,1,TRUE,FALSE,,,RT @plsimpeach: @Malia_Vella @JohnChiangCA @AGBecerra @RobBonta @NancySkinnerCA @jhoddie777 @JovankaBeckles @DanKalb @Kaplan4Oakland @Abel_…
maliavella plsimpeach johnchiangca agbecerra robbonta nancyskinnerca jhoddie dankalb kaplanoakland ,FALSE,0,Malia_Vella,2017-07-28T00:42:21Z,TRUE,890700464727048193,890734136557674496,1296251323,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JovankaBeckles,0,FALSE,FALSE,,,@Malia_Vella @plsimpeach @JohnChiangCA @AGBecerra @RobBonta @NancySkinnerCA @jhoddie777 @DanKalb @Kaplan4Oakland… https://t.co/4GTXKXAK7m
rt maliavella plsimpeach johnchiangca agbecerra robbonta nancyskinnerca jhoddie jovankabeckles dankalb kaplanoakland abel,FALSE,0,,2017-07-28T00:41:21Z,FALSE,,890733883012009984,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JovankaBeckles,1,TRUE,FALSE,,,RT @Malia_Vella: @plsimpeach @JohnChiangCA @AGBecerra @RobBonta @NancySkinnerCA @jhoddie777 @JovankaBeckles @DanKalb @Kaplan4Oakland @Abel_…
rt johnchiangca controller john identified  b waste fraud abuse taxpayer dollars tbt ,FALSE,0,,2017-07-28T00:06:32Z,FALSE,,890725120578400256,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",blackscallop,4,TRUE,FALSE,,,"RT @JohnChiangCA: As Controller John identified over $9.5 B of waste, fraud, and abuse of taxpayer dollars. #TBT https://t.co/VsIHhhW6cl"
rt johnchiangca controller john identified  b waste fraud abuse taxpayer dollars tbt ,FALSE,0,,2017-07-27T23:27:22Z,FALSE,,890715264571944961,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MICHAELSBILBREY,4,TRUE,FALSE,,,"RT @JohnChiangCA: As Controller John identified over $9.5 B of waste, fraud, and abuse of taxpayer dollars. #TBT https://t.co/VsIHhhW6cl"
 good interview johnchiangca,FALSE,1,,2017-07-27T23:27:15Z,FALSE,,890715234096226304,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DotFranny,0,FALSE,FALSE,,,https://t.co/lv8QkFrDNF Good interview with @JohnChiangCA
maliavella johnchiangca agbecerra robbonta nancyskinnerca jhoddie jovankabeckles dankalb ,FALSE,3,Malia_Vella,2017-07-27T22:36:23Z,TRUE,890700464727048193,890702433826897921,1296251323,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",plsimpeach,1,FALSE,FALSE,,,@Malia_Vella @JohnChiangCA @AGBecerra @RobBonta @NancySkinnerCA @jhoddie777 @JovankaBeckles @DanKalb… https://t.co/qRZ1r45a8J
plsimpeach johnchiangca agbecerra robbonta nancyskinnerca jhoddie jovankabeckles dankalb kaplanoakland ,FALSE,5,plsimpeach,2017-07-27T22:28:33Z,TRUE,890693607186878464,890700464727048193,826214500814630912,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Malia_Vella,1,FALSE,FALSE,,,@plsimpeach @JohnChiangCA @AGBecerra @RobBonta @NancySkinnerCA @jhoddie777 @JovankaBeckles @DanKalb @Kaplan4Oakland… https://t.co/fmoRo0hrSq
bmcrinfo invest academic cannabis programs johnchiangca schoolsnotrprisons ,FALSE,0,BmcrInfo,2017-07-27T22:28:04Z,FALSE,890698463549079556,890700342073016322,822545432438075393,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheGHWcenter,0,FALSE,FALSE,,,@BmcrInfo Invest in Academic Cannabis Programs! @JohnChiangCA #schoolsnotrprisons https://t.co/dN1QWDEHw6
johnchiangca agbecerra robbonta nancyskinnerca maliavella jhoddie jovankabeckles dankalb ,FALSE,0,JohnChiangCA,2017-07-27T22:01:18Z,TRUE,,890693607186878464,179615493,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",plsimpeach,0,FALSE,FALSE,,,@JohnChiangCA @AGBecerra @RobBonta @NancySkinnerCA @Malia_Vella @jhoddie777 @JovankaBeckles @DanKalb… https://t.co/u90gMBvDsE
rt johnchiangca fed government continues turn back millions ca taking different road protecting healthcare,FALSE,0,,2017-07-27T21:46:16Z,FALSE,,890689822565818368,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alicekantola,8,TRUE,FALSE,,,RT @JohnChiangCA: The fed government continues to turn its back on millions. In CA we're taking a different road by protecting healthcare.…
rt johnchiangca people holding back getting care scared take different road california joinjohn thi,FALSE,0,,2017-07-27T21:32:03Z,FALSE,,890686245642350593,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KatherineWolves,7,TRUE,FALSE,,,RT @JohnChiangCA: People are holding back from getting care because they are scared. Take a different road for California. #JoinJohn on thi…
rt johnchiangca moina shaiq founder meet muslim fremont brings together community breaks divisive barriers ,FALSE,0,,2017-07-27T20:27:47Z,FALSE,,890670069293891584,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",georgebioletto,3,TRUE,FALSE,,,"RT @JohnChiangCA: Moina Shaiq, founder of ""Meet a Muslim"", from #Fremont brings together the community and breaks down divisive barriers. #…"
rt johnchiangca fed government continues turn back millions ca taking different road protecting healthcare,FALSE,0,,2017-07-27T19:31:06Z,FALSE,,890655805975928836,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jose_Mejia77,8,TRUE,FALSE,,,RT @JohnChiangCA: The fed government continues to turn its back on millions. In CA we're taking a different road by protecting healthcare.…
rt johnchiangca fed government continues turn back millions ca taking different road protecting healthcare,FALSE,0,,2017-07-27T19:08:39Z,FALSE,,890650158253330432,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",astrocassie,8,TRUE,FALSE,,,RT @JohnChiangCA: The fed government continues to turn its back on millions. In CA we're taking a different road by protecting healthcare.…
rt johnchiangca fed government continues turn back millions ca taking different road protecting healthcare,FALSE,0,,2017-07-27T18:57:36Z,FALSE,,890647375030632449,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LiberalNcali,8,TRUE,FALSE,,,RT @JohnChiangCA: The fed government continues to turn its back on millions. In CA we're taking a different road by protecting healthcare.…
rt johnchiangca talked packed room stonewalldemsla meeting tonight join us journey discuss issues matt,FALSE,0,,2017-07-27T18:49:11Z,FALSE,,890645255757864962,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",StonewallDemsLA,5,TRUE,FALSE,,,RT @JohnChiangCA: I talked to a packed room at the @StonewallDemsLA meeting tonight. Join us on our journey to discuss the issues that matt…
johnchiangca thank coming really enjoyed talk please also come annual summer barbecue o ,FALSE,1,JohnChiangCA,2017-07-27T18:49:00Z,TRUE,889680693952786432,890645213701472256,179615493,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",StonewallDemsLA,0,FALSE,FALSE,,,@JohnChiangCA Thank you for coming by! We really enjoyed the talk! Please also come to our annual summer barbecue o… https://t.co/Civx9enaSK
rt johnchiangca fed government continues turn back millions ca taking different road protecting healthcare,FALSE,0,,2017-07-27T17:13:31Z,FALSE,,890621183950860288,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lsirikul,8,TRUE,FALSE,,,RT @JohnChiangCA: The fed government continues to turn its back on millions. In CA we're taking a different road by protecting healthcare.…
rt dotfranny state treasurer gubernatorial candidate johnchiangca westlademclub party wladc ,FALSE,0,,2017-07-27T17:09:30Z,FALSE,,890620169822715904,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RiversideWDCPAC,2,TRUE,FALSE,,,RT @DotFranny: State Treasurer and gubernatorial candidate @JohnChiangCA at the @westLADemClub party #WLADC https://t.co/w79U7jikWd
rt johnchiangca fed government continues turn back millions ca taking different road protecting healthcare,FALSE,0,,2017-07-27T17:05:53Z,FALSE,,890619260690505728,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",linda_nutile,8,TRUE,FALSE,,,RT @JohnChiangCA: The fed government continues to turn its back on millions. In CA we're taking a different road by protecting healthcare.…
kristieburchit eyeheartcomics johnchiangca government discriminating obvious issue hav ,FALSE,0,kristieburchit,2017-07-27T16:53:29Z,TRUE,890606248172834816,890616142858825728,2443295490,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HourlyStruggle,0,FALSE,FALSE,,,@kristieburchit @eyeheartcomics @JohnChiangCA The government not discriminating is an obvious issue that should hav… https://t.co/DfmQwVWTAU
kristieburchit hourlystruggle johnchiangca disability preventing child getting education b ,FALSE,0,kristieburchit,2017-07-27T16:49:03Z,TRUE,890611497595879424,890615026624507904,2443295490,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",eyeheartcomics,0,FALSE,FALSE,,,@kristieburchit @HourlyStruggle @JohnChiangCA What disability was preventing your child from getting an education b… https://t.co/6bXWdriz5g
eyeheartcomics hourlystruggle johnchiangca ada prohibits discrimination ensures accessibility pub ,FALSE,0,eyeheartcomics,2017-07-27T16:35:02Z,TRUE,890609514986184704,890611497595879424,338782246,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kristieburchit,0,FALSE,FALSE,,,@eyeheartcomics @HourlyStruggle @JohnChiangCA The ADA prohibits discrimination and ensures accessibility in the pub… https://t.co/JvAbCfKtHt
kristieburchit hourlystruggle johnchiangca ,FALSE,0,kristieburchit,2017-07-27T16:27:09Z,FALSE,890606248172834816,890609514986184704,2443295490,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",eyeheartcomics,0,FALSE,FALSE,,,@kristieburchit @HourlyStruggle @JohnChiangCA How so?
eyeheartcomics hourlystruggle johnchiangca ada positively impacted families like ,FALSE,0,eyeheartcomics,2017-07-27T16:14:10Z,TRUE,890416785236803585,890606248172834816,338782246,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kristieburchit,0,FALSE,FALSE,,,@eyeheartcomics @HourlyStruggle @JohnChiangCA Where the ADA has positively impacted families like my own has been i… https://t.co/aabyu2TJQk
rt johnchiangca must stand trans people fought freedoms transgenderrightsarehumanrights noh ,FALSE,0,,2017-07-27T12:24:59Z,FALSE,,890548569572356096,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alicekantola,7,TRUE,FALSE,,,"RT @JohnChiangCA: We must stand with trans people who have fought for our freedoms, #TransgenderRightsAreHumanRights #NOH8

https://t.co/0R…"
rt johnchiangca people holding back getting care scared take different road california joinjohn thi,FALSE,0,,2017-07-27T11:15:18Z,FALSE,,890531032751108096,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MooreWriting,7,TRUE,FALSE,,,RT @JohnChiangCA: People are holding back from getting care because they are scared. Take a different road for California. #JoinJohn on thi…
rt johnchiangca know balboa park san diego even bigger central park new york wednesdaywisdom funfacts ,FALSE,0,,2017-07-27T07:41:24Z,FALSE,,890477204953374720,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",conroe1956,3,TRUE,FALSE,,,RT @JohnChiangCA: Did you know Balboa Park in San Diego is even bigger than Central Park in New York? #WednesdayWisdom  #FunFacts https://t…
rt ualocalunion state treasurer johnchiangca amp assembly woman fionama uapipetrades vip camppendletonca job placement program,FALSE,0,,2017-07-27T07:21:38Z,FALSE,,890472228655054848,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",union1484,2,TRUE,FALSE,,,"RT @UALocalUnion230: State Treasurer @JohnChiangCA &amp; Assembly Woman  @fionama  @UAPipeTrades VIP @CampPendletonCA, a job placement program…"
rt johnchiangca people holding back getting care scared take different road california joinjohn thi,FALSE,0,,2017-07-27T04:59:32Z,FALSE,,890436471127105537,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",jfchen,7,TRUE,FALSE,,,RT @JohnChiangCA: People are holding back from getting care because they are scared. Take a different road for California. #JoinJohn on thi…
rt johnchiangca people holding back getting care scared take different road california joinjohn thi,FALSE,0,,2017-07-27T04:12:54Z,FALSE,,890424732268371968,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",CA_DaveJones,7,TRUE,FALSE,,,RT @JohnChiangCA: People are holding back from getting care because they are scared. Take a different road for California. #JoinJohn on thi…
rt johnchiangca must stand trans people fought freedoms transgenderrightsarehumanrights noh ,FALSE,0,,2017-07-27T03:57:09Z,FALSE,,890420771117350912,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DotFranny,7,TRUE,FALSE,,,"RT @JohnChiangCA: We must stand with trans people who have fought for our freedoms, #TransgenderRightsAreHumanRights #NOH8

https://t.co/0R…"
hourlystruggle johnchiangca kristieburchit ada legislates curtesy businesses want handicapped customers ,FALSE,0,HourlyStruggle,2017-07-27T03:41:19Z,TRUE,890377101060132865,890416785236803585,837186176876367872,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",eyeheartcomics,0,FALSE,FALSE,,,"@HourlyStruggle @JohnChiangCA @kristieburchit The ADA legislates curtesy. If businesses want handicapped customers,… https://t.co/QN0oaR3xtE"
rt johnchiangca people holding back getting care scared take different road california joinjohn thi,FALSE,0,,2017-07-27T03:31:00Z,FALSE,,890414187926536192,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Kaya985,7,TRUE,FALSE,,,RT @JohnChiangCA: People are holding back from getting care because they are scared. Take a different road for California. #JoinJohn on thi…
rt johnchiangca people holding back getting care scared take different road california joinjohn thi,FALSE,0,,2017-07-27T03:25:01Z,FALSE,,890412683542970368,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",astrocassie,7,TRUE,FALSE,,,RT @JohnChiangCA: People are holding back from getting care because they are scared. Take a different road for California. #JoinJohn on thi…
rt johnchiangca day  years ago ada ensured rights millions californians rt show support ada ,FALSE,0,,2017-07-27T03:21:16Z,FALSE,,890411739958738946,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RebeccaSuter1,7,TRUE,FALSE,,,RT @JohnChiangCA: This day 27 years ago the ADA ensured the rights of millions of Californians. RT: Show your support for #ADA27 https://t.…
rt johnchiangca know balboa park san diego even bigger central park new york wednesdaywisdom funfacts ,FALSE,0,,2017-07-27T02:05:38Z,FALSE,,890392707117363200,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KuronekoOO3,3,TRUE,FALSE,,,RT @JohnChiangCA: Did you know Balboa Park in San Diego is even bigger than Central Park in New York? #WednesdayWisdom  #FunFacts https://t…
johnchiangca kristieburchit also ensured hucksters sue people businesses,FALSE,0,JohnChiangCA,2017-07-27T01:03:37Z,FALSE,890271187976175616,890377101060132865,179615493,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HourlyStruggle,0,FALSE,FALSE,,,@JohnChiangCA @kristieburchit It also ensured that hucksters could sue people out of their businesses.
rt johnchiangca michelle burton pres runwomenrun fights tough cases court day promotes women running office nig,FALSE,0,,2017-07-27T00:58:18Z,FALSE,,890375759352680448,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",apomer,5,TRUE,FALSE,,,"RT @JohnChiangCA: Michelle Burton, Pres. of @Run_Women_Run, fights tough cases in court by day and promotes women running for office by nig…"
rt johnchiangca must stand trans people fought freedoms transgenderrightsarehumanrights noh ,FALSE,0,,2017-07-27T00:51:32Z,FALSE,,890374060319703041,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",obamamomma4hrc1,7,TRUE,FALSE,,,"RT @JohnChiangCA: We must stand with trans people who have fought for our freedoms, #TransgenderRightsAreHumanRights #NOH8

https://t.co/0R…"
rt johnchiangca must stand trans people fought freedoms transgenderrightsarehumanrights noh ,FALSE,0,,2017-07-27T00:39:35Z,FALSE,,890371050407514113,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Martinez_JuGu,7,TRUE,FALSE,,,"RT @JohnChiangCA: We must stand with trans people who have fought for our freedoms, #TransgenderRightsAreHumanRights #NOH8

https://t.co/0R…"
rt johnchiangca must stand trans people fought freedoms transgenderrightsarehumanrights noh ,FALSE,0,,2017-07-27T00:36:24Z,FALSE,,890370251027820545,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AnneTSocial,7,TRUE,FALSE,,,"RT @JohnChiangCA: We must stand with trans people who have fought for our freedoms, #TransgenderRightsAreHumanRights #NOH8

https://t.co/0R…"
rt johnchiangca michelle burton pres runwomenrun fights tough cases court day promotes women running office nig,FALSE,0,,2017-07-27T00:32:02Z,FALSE,,890369152304652288,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",lsirikul,5,TRUE,FALSE,,,"RT @JohnChiangCA: Michelle Burton, Pres. of @Run_Women_Run, fights tough cases in court by day and promotes women running for office by nig…"
rt johnchiangca must stand trans people fought freedoms transgenderrightsarehumanrights noh ,FALSE,0,,2017-07-27T00:09:19Z,FALSE,,890363433027227649,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",astrocassie,7,TRUE,FALSE,,,"RT @JohnChiangCA: We must stand with trans people who have fought for our freedoms, #TransgenderRightsAreHumanRights #NOH8

https://t.co/0R…"
rt johnchiangca must stand trans people fought freedoms transgenderrightsarehumanrights noh ,FALSE,0,,2017-07-27T00:08:47Z,FALSE,,890363301837676544,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",alexnshap,7,TRUE,FALSE,,,"RT @JohnChiangCA: We must stand with trans people who have fought for our freedoms, #TransgenderRightsAreHumanRights #NOH8

https://t.co/0R…"
rt stonewallydems supporting gov johnchiangca gavinnewsom delaineeastin antonioca take poll ,FALSE,0,,2017-07-26T23:58:01Z,FALSE,,890360589205118976,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",unciviltongue,3,TRUE,FALSE,,,"RT @StonewallYDems: Who are you supporting for Gov? Is it @JohnChiangCA, @GavinNewsom, @DelaineEastin or @antonio4ca? Take the poll!

https…"
rt johnchiangca day  years ago ada ensured rights millions californians rt show support ada ,FALSE,0,,2017-07-26T23:13:09Z,FALSE,,890349300449857536,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KevinAndDon,7,TRUE,FALSE,,,RT @JohnChiangCA: This day 27 years ago the ADA ensured the rights of millions of Californians. RT: Show your support for #ADA27 https://t.…
rt johnchiangca michelle burton pres runwomenrun fights tough cases court day promotes women running office nig,FALSE,0,,2017-07-26T23:01:32Z,FALSE,,890346376034344961,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",GabrielMonares,5,TRUE,FALSE,,,"RT @JohnChiangCA: Michelle Burton, Pres. of @Run_Women_Run, fights tough cases in court by day and promotes women running for office by nig…"
rt johnchiangca day  years ago ada ensured rights millions californians rt show support ada ,FALSE,0,,2017-07-26T22:43:08Z,FALSE,,890341747305230336,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kristieburchit,7,TRUE,FALSE,,,RT @JohnChiangCA: This day 27 years ago the ADA ensured the rights of millions of Californians. RT: Show your support for #ADA27 https://t.…
rt johnchiangca day  years ago ada ensured rights millions californians rt show support ada ,FALSE,0,,2017-07-26T22:31:36Z,FALSE,,890338841327841280,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DotFranny,7,TRUE,FALSE,,,RT @JohnChiangCA: This day 27 years ago the ADA ensured the rights of millions of Californians. RT: Show your support for #ADA27 https://t.…
hi johnchiangca lets discuss dmv saturday closures campaign issue working folks need better person access dmv,FALSE,0,,2017-07-26T22:17:03Z,FALSE,,890335180115763200,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amahan05,0,FALSE,FALSE,,,Hi @JohnChiangCA  Lets discuss the DMV Saturday Closures as a campaign issue. Working folks need better in-person access to the DMV.
rt johnchiangca michelle burton pres runwomenrun fights tough cases court day promotes women running office nig,FALSE,0,,2017-07-26T20:48:29Z,FALSE,,890312892167278596,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",astrocassie,5,TRUE,FALSE,,,"RT @JohnChiangCA: Michelle Burton, Pres. of @Run_Women_Run, fights tough cases in court by day and promotes women running for office by nig…"
rt johnchiangca  redding san diego onesizefits policies ignore unique needs amp struggles communities joinj,FALSE,0,,2017-07-26T19:50:06Z,FALSE,,890298201277734912,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",apomer,4,TRUE,FALSE,,,RT @JohnChiangCA: (1/3) From Redding to San Diego one-size-fits-all policies ignore the unique needs &amp; struggles of our communities. #JoinJ…
rt johnchiangca day  years ago ada ensured rights millions californians rt show support ada ,FALSE,0,,2017-07-26T19:46:49Z,FALSE,,890297375838707712,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MLyonsEsq,7,TRUE,FALSE,,,RT @JohnChiangCA: This day 27 years ago the ADA ensured the rights of millions of Californians. RT: Show your support for #ADA27 https://t.…
 great opportunity meet johnchiangca weekend discuss statecounty funding towards academic ,FALSE,0,,2017-07-26T19:23:59Z,TRUE,,890291627050188800,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheGHWcenter,0,FALSE,FALSE,,,"Had the great opportunity to meet with @JohnChiangCA this weekend to discuss State/County funding towards ""Academic… https://t.co/N1CwnoraKW"
rt johnchiangca day  years ago ada ensured rights millions californians rt show support ada ,FALSE,0,,2017-07-26T19:05:00Z,FALSE,,890286851013058560,,"<a href=""http://q-continuum.net/chicken_nugget"" rel=""nofollow"">Chicken Nugget</a>",HtuLawyers,7,TRUE,FALSE,,,RT @JohnChiangCA: This day 27 years ago the ADA ensured the rights of millions of Californians. RT: Show your support for #ADA27 https://t.…
rt stonewallydems supporting gov johnchiangca gavinnewsom delaineeastin antonioca take poll ,FALSE,0,,2017-07-26T18:39:54Z,FALSE,,890280534697402368,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WeHoGuardian,3,TRUE,FALSE,,,"RT @StonewallYDems: Who are you supporting for Gov? Is it @JohnChiangCA, @GavinNewsom, @DelaineEastin or @antonio4ca? Take the poll!

https…"
johnchiangca policies talking ,FALSE,0,JohnChiangCA,2017-07-26T18:01:47Z,FALSE,890046323516243968,890270940369571840,179615493,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",watchmannn,0,FALSE,FALSE,,,@JohnChiangCA So what policies are you talking about?
rt cararobin great party yesterday honored guests tedlieu johnchiangca supjanicehahn mikebonin ericbauman amuratsuchi benallenca,FALSE,0,,2017-07-26T17:43:53Z,FALSE,,890266436190445568,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dmlmuller,2,TRUE,FALSE,,,RT @cararobin: Great Party yesterday! Honored Guests @tedlieu @JohnChiangCA  @SupJaniceHahn @mikebonin @EricBauman @AMuratsuchi @BenAllenCA…
rt cararobin great party yesterday honored guests tedlieu johnchiangca supjanicehahn mikebonin ericbauman amuratsuchi benallenca,FALSE,0,,2017-07-26T17:39:02Z,FALSE,,890265217917108228,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BenAllenCA,2,TRUE,FALSE,,,RT @cararobin: Great Party yesterday! Honored Guests @tedlieu @JohnChiangCA  @SupJaniceHahn @mikebonin @EricBauman @AMuratsuchi @BenAllenCA…
rt dotfranny state treasurer gubernatorial candidate johnchiangca westlademclub party wladc ,FALSE,0,,2017-07-26T17:37:53Z,FALSE,,890264927461531648,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JohnChiangCA,2,TRUE,FALSE,,,RT @DotFranny: State Treasurer and gubernatorial candidate @JohnChiangCA at the @westLADemClub party #WLADC https://t.co/w79U7jikWd
